Year,Quarter,client_lobby_actor_id,client_name,LDA_lobbying_expenses
2018,1,48709,Open Society Policy Center Inc.,2530000
2018,2,48709,Open Society Policy Center Inc.,10400000
2018,3,48709,Open Society Policy Center Inc.,7740000
2018,4,48709,Open Society Policy Center Inc.,10970000
2019,1,48709,Open Society Policy Center Inc.,2610000
2019,2,48709,Open Society Policy Center Inc.,5940000
2019,3,48709,Open Society Policy Center Inc.,15940000
2019,4,48709,Open Society Policy Center Inc.,24070000
2020,1,48709,Open Society Policy Center Inc.,90000
2020,2,48709,Open Society Policy Center Inc.,10000
2020,3,48709,Open Society Policy Center Inc.,10000
2020,4,48709,Open Society Policy Center Inc.,90000
2021,1,48709,Open Society Policy Center Inc.,10000
2021,2,48709,Open Society Policy Center Inc.,10000
2021,3,48709,Open Society Policy Center Inc.,10000
2021,4,48709,Open Society Policy Center Inc.,10000
2023,1,48709,Open Society Policy Center Inc.,1570000
2023,2,48709,Open Society Policy Center Inc.,8400000
2023,3,48709,Open Society Policy Center Inc.,740000
2023,4,48709,Open Society Policy Center Inc.,800000
2024,1,48709,Open Society Policy Center Inc.,1380000
2024,2,48709,Open Society Policy Center Inc.,1080000
2024,3,48709,Open Society Policy Center Inc.,220000
2024,4,48709,Open Society Policy Center Inc.,200000
2010,1,49807,National Association of Realtors,4450000
2010,2,49807,National Association of Realtors,4070000
2010,3,49807,National Association of Realtors,4630000
2010,4,49807,National Association of Realtors,4900000
2011,1,49807,National Association of Realtors,3100000
2011,2,49807,National Association of Realtors,7160000
2011,3,49807,National Association of Realtors,6260000
2011,4,49807,National Association of Realtors,6160000
2012,1,49807,National Association of Realtors,6120000
2012,2,49807,National Association of Realtors,10120000
2012,3,49807,National Association of Realtors,9880000
2012,4,49807,National Association of Realtors,15600000
2013,1,49807,National Association of Realtors,8550000
2013,2,49807,National Association of Realtors,9290000
2013,3,49807,National Association of Realtors,8320000
2013,4,49807,National Association of Realtors,12690000
2014,1,49807,National Association of Realtors,7180000
2014,2,49807,National Association of Realtors,16550000
2014,3,49807,National Association of Realtors,18030000
2014,4,49807,National Association of Realtors,13400000
2015,1,49807,National Association of Realtors,7730000
2015,2,49807,National Association of Realtors,8220000
2015,3,49807,National Association of Realtors,7560000
2015,4,49807,National Association of Realtors,14320000
2016,1,49807,National Association of Realtors,12000000
2016,2,49807,National Association of Realtors,9420000
2016,3,49807,National Association of Realtors,23840000
2016,4,49807,National Association of Realtors,19580000
2017,1,49807,National Association of Realtors,10170000
2017,2,49807,National Association of Realtors,10970000
2017,3,49807,National Association of Realtors,11190000
2017,4,49807,National Association of Realtors,22250000
2018,1,49807,National Association of Realtors,13090000
2018,2,49807,National Association of Realtors,14340000
2018,3,49807,National Association of Realtors,26570000
2018,4,49807,National Association of Realtors,19110000
2019,1,49807,National Association of Realtors,11670000
2019,2,49807,National Association of Realtors,10430000
2019,3,49807,National Association of Realtors,8410000
2019,4,49807,National Association of Realtors,11290000
2020,1,49807,National Association of Realtors,13881000
2020,2,49807,National Association of Realtors,11920000
2020,3,49807,National Association of Realtors,33660000
2020,4,49807,National Association of Realtors,25370000
2021,1,49807,National Association of Realtors,8190000
2021,2,49807,National Association of Realtors,10350000
2021,3,49807,National Association of Realtors,13110000
2021,4,49807,National Association of Realtors,13230000
2022,1,49807,National Association of Realtors,12450000
2022,2,49807,National Association of Realtors,15130000
2022,3,49807,National Association of Realtors,29570000
2022,4,49807,National Association of Realtors,25570000
2023,1,49807,National Association of Realtors,13630000
2023,2,49807,National Association of Realtors,10390000
2023,3,49807,National Association of Realtors,10390000
2023,4,49807,National Association of Realtors,18670000
2024,1,49807,National Association of Realtors,15050000
2024,2,49807,National Association of Realtors,16770000
2024,3,49807,National Association of Realtors,32310000
2024,4,49807,National Association of Realtors,23140000
2010,1,54262,ConocoPhillips Co.,6458978
2010,2,54262,ConocoPhillips Co.,5573002
2010,3,54262,ConocoPhillips Co.,4921827
2010,4,54262,ConocoPhillips Co.,2872575
2011,1,54262,ConocoPhillips Co.,6278663
2011,2,54262,ConocoPhillips Co.,4398992
2011,3,54262,ConocoPhillips Co.,5656388
2011,4,54262,ConocoPhillips Co.,4513000
2012,1,54262,ConocoPhillips Co.,1110000
2012,2,54262,ConocoPhillips Co.,965000
2012,3,54262,ConocoPhillips Co.,544000
2012,4,54262,ConocoPhillips Co.,1714736
2013,1,54262,ConocoPhillips Co.,1288700
2013,2,54262,ConocoPhillips Co.,1127050
2013,3,54262,ConocoPhillips Co.,1133963
2013,4,54262,ConocoPhillips Co.,1592640
2014,1,54262,ConocoPhillips Co.,1109475
2014,2,54262,ConocoPhillips Co.,1024370
2014,3,54262,ConocoPhillips Co.,1004345
2014,4,54262,ConocoPhillips Co.,1611650
2015,1,54262,ConocoPhillips Co.,1185965
2015,2,54262,ConocoPhillips Co.,587400
2015,3,54262,ConocoPhillips Co.,652468
2015,4,54262,ConocoPhillips Co.,1399750
2016,1,54262,ConocoPhillips Co.,991000
2016,2,54262,ConocoPhillips Co.,659000
2016,3,54262,ConocoPhillips Co.,681000
2016,4,54262,ConocoPhillips Co.,893000
2017,1,54262,ConocoPhillips Co.,986000
2017,2,54262,ConocoPhillips Co.,1160000
2017,3,54262,ConocoPhillips Co.,700000
2017,4,54262,ConocoPhillips Co.,930000
2018,1,54262,ConocoPhillips Co.,1310000
2018,2,54262,ConocoPhillips Co.,602000
2018,3,54262,ConocoPhillips Co.,568000
2018,4,54262,ConocoPhillips Co.,1298000
2019,1,54262,ConocoPhillips Co.,2650000
2019,2,54262,ConocoPhillips Co.,800000
2019,3,54262,ConocoPhillips Co.,680000
2019,4,54262,ConocoPhillips Co.,1340000
2020,1,54262,ConocoPhillips Co.,2340000
2020,2,54262,ConocoPhillips Co.,740000
2020,3,54262,ConocoPhillips Co.,530000
2020,4,54262,ConocoPhillips Co.,1210000
2021,1,54262,ConocoPhillips Co.,1529800
2021,2,54262,ConocoPhillips Co.,950000
2021,3,54262,ConocoPhillips Co.,800000
2021,4,54262,ConocoPhillips Co.,1940000
2022,1,54262,ConocoPhillips Co.,4840000
2022,2,54262,ConocoPhillips Co.,1510000
2022,3,54262,ConocoPhillips Co.,800000
2022,4,54262,ConocoPhillips Co.,2510000
2023,1,54262,ConocoPhillips Co.,3600000
2023,2,54262,ConocoPhillips Co.,1020000
2023,3,54262,ConocoPhillips Co.,1185000
2023,4,54262,ConocoPhillips Co.,2985000
2024,1,54262,ConocoPhillips Co.,3425000
2024,2,54262,ConocoPhillips Co.,895000
2024,3,54262,ConocoPhillips Co.,835000
2024,4,54262,ConocoPhillips Co.,4165000
2010,1,57099,Business Roundtable Inc.,2864000
2010,2,57099,Business Roundtable Inc.,3564000
2010,3,57099,Business Roundtable Inc.,2843000
2010,4,57099,Business Roundtable Inc.,4361000
2011,1,57099,Business Roundtable Inc.,3167000
2011,2,57099,Business Roundtable Inc.,3325000
2011,3,57099,Business Roundtable Inc.,3619000
2011,4,57099,Business Roundtable Inc.,4469000
2012,1,57099,Business Roundtable Inc.,3429000
2012,2,57099,Business Roundtable Inc.,3209000
2012,3,57099,Business Roundtable Inc.,4600000
2012,4,57099,Business Roundtable Inc.,5179000
2013,1,57099,Business Roundtable Inc.,3389000
2013,2,57099,Business Roundtable Inc.,3419000
2013,3,57099,Business Roundtable Inc.,3635000
2013,4,57099,Business Roundtable Inc.,4900000
2014,1,57099,Business Roundtable Inc.,5010000
2014,2,57099,Business Roundtable Inc.,3975500
2014,3,57099,Business Roundtable Inc.,3912500
2014,4,57099,Business Roundtable Inc.,5079500
2015,1,57099,Business Roundtable Inc.,5275000
2015,2,57099,Business Roundtable Inc.,7235000
2015,3,57099,Business Roundtable Inc.,4364000
2015,4,57099,Business Roundtable Inc.,5799000
2016,1,57099,Business Roundtable Inc.,3976000
2016,2,57099,Business Roundtable Inc.,5566000
2016,3,57099,Business Roundtable Inc.,4246000
2016,4,57099,Business Roundtable Inc.,4925000
2017,1,57099,Business Roundtable Inc.,2935000
2017,2,57099,Business Roundtable Inc.,3813000
2017,3,57099,Business Roundtable Inc.,5079000
2017,4,57099,Business Roundtable Inc.,17879000
2018,1,57099,Business Roundtable Inc.,6119000
2018,2,57099,Business Roundtable Inc.,6230000
2018,3,57099,Business Roundtable Inc.,6590000
2018,4,57099,Business Roundtable Inc.,6210000
2019,1,57099,Business Roundtable Inc.,4019000
2019,2,57099,Business Roundtable Inc.,3659000
2019,3,57099,Business Roundtable Inc.,5539000
2019,4,57099,Business Roundtable Inc.,9119000
2020,1,57099,Business Roundtable Inc.,5475000
2020,2,57099,Business Roundtable Inc.,3805000
2020,3,57099,Business Roundtable Inc.,4495000
2020,4,57099,Business Roundtable Inc.,6055000
2021,1,57099,Business Roundtable Inc.,4425000
2021,2,57099,Business Roundtable Inc.,5775000
2021,3,57099,Business Roundtable Inc.,12620000
2021,4,57099,Business Roundtable Inc.,9220000
2022,1,57099,Business Roundtable Inc.,5615000
2022,2,57099,Business Roundtable Inc.,5150000
2022,3,57099,Business Roundtable Inc.,6720000
2022,4,57099,Business Roundtable Inc.,6070000
2023,1,57099,Business Roundtable Inc.,5740000
2023,2,57099,Business Roundtable Inc.,6010000
2023,3,57099,Business Roundtable Inc.,4340000
2023,4,57099,Business Roundtable Inc.,7010000
2024,1,57099,Business Roundtable Inc.,6880000
2024,2,57099,Business Roundtable Inc.,5860000
2024,3,57099,Business Roundtable Inc.,5200000
2024,4,57099,Business Roundtable Inc.,9240000
2010,1,61524,American Fuel & Petrochemical Manufacturers,301787
2010,2,61524,American Fuel & Petrochemical Manufacturers,631500
2010,3,61524,American Fuel & Petrochemical Manufacturers,1405767
2010,4,61524,American Fuel & Petrochemical Manufacturers,605855
2011,1,61524,American Fuel & Petrochemical Manufacturers,383835
2011,2,61524,American Fuel & Petrochemical Manufacturers,550867
2011,3,61524,American Fuel & Petrochemical Manufacturers,514576
2011,4,61524,American Fuel & Petrochemical Manufacturers,502371
2012,1,61524,American Fuel & Petrochemical Manufacturers,472732
2012,2,61524,American Fuel & Petrochemical Manufacturers,766518
2012,3,61524,American Fuel & Petrochemical Manufacturers,971070
2012,4,61524,American Fuel & Petrochemical Manufacturers,1723921
2013,1,61524,American Fuel & Petrochemical Manufacturers,944667
2013,2,61524,American Fuel & Petrochemical Manufacturers,1090822
2013,3,61524,American Fuel & Petrochemical Manufacturers,1602790
2013,4,61524,American Fuel & Petrochemical Manufacturers,1752809
2014,1,61524,American Fuel & Petrochemical Manufacturers,1117432
2014,2,61524,American Fuel & Petrochemical Manufacturers,1562788
2014,3,61524,American Fuel & Petrochemical Manufacturers,1397538
2014,4,61524,American Fuel & Petrochemical Manufacturers,1119807
2015,1,61524,American Fuel & Petrochemical Manufacturers,760640
2015,2,61524,American Fuel & Petrochemical Manufacturers,1141136
2015,3,61524,American Fuel & Petrochemical Manufacturers,1221656
2015,4,61524,American Fuel & Petrochemical Manufacturers,1149390
2016,1,61524,American Fuel & Petrochemical Manufacturers,614002
2016,2,61524,American Fuel & Petrochemical Manufacturers,769638
2016,3,61524,American Fuel & Petrochemical Manufacturers,1279156
2016,4,61524,American Fuel & Petrochemical Manufacturers,968946
2017,1,61524,American Fuel & Petrochemical Manufacturers,840414
2017,2,61524,American Fuel & Petrochemical Manufacturers,1267059
2017,3,61524,American Fuel & Petrochemical Manufacturers,1220257
2017,4,61524,American Fuel & Petrochemical Manufacturers,1081699
2018,1,61524,American Fuel & Petrochemical Manufacturers,1044004
2018,2,61524,American Fuel & Petrochemical Manufacturers,1065155
2018,3,61524,American Fuel & Petrochemical Manufacturers,1148888
2018,4,61524,American Fuel & Petrochemical Manufacturers,1120989
2019,1,61524,American Fuel & Petrochemical Manufacturers,993681
2019,2,61524,American Fuel & Petrochemical Manufacturers,1036676
2019,3,61524,American Fuel & Petrochemical Manufacturers,1004384
2019,4,61524,American Fuel & Petrochemical Manufacturers,1039368
2020,1,61524,American Fuel & Petrochemical Manufacturers,881439
2020,2,61524,American Fuel & Petrochemical Manufacturers,774644
2020,3,61524,American Fuel & Petrochemical Manufacturers,1085401
2020,4,61524,American Fuel & Petrochemical Manufacturers,1111422
2021,1,61524,American Fuel & Petrochemical Manufacturers,864982
2021,2,61524,American Fuel & Petrochemical Manufacturers,1139796
2021,3,61524,American Fuel & Petrochemical Manufacturers,1484434
2021,4,61524,American Fuel & Petrochemical Manufacturers,932500
2022,1,61524,American Fuel & Petrochemical Manufacturers,1032500
2022,2,61524,American Fuel & Petrochemical Manufacturers,1047500
2022,3,61524,American Fuel & Petrochemical Manufacturers,1447500
2022,4,61524,American Fuel & Petrochemical Manufacturers,1357500
2023,1,61524,American Fuel & Petrochemical Manufacturers,1477500
2023,2,61524,American Fuel & Petrochemical Manufacturers,1537500
2023,3,61524,American Fuel & Petrochemical Manufacturers,1727000
2023,4,61524,American Fuel & Petrochemical Manufacturers,3237000
2024,1,61524,American Fuel & Petrochemical Manufacturers,8067000
2024,2,61524,American Fuel & Petrochemical Manufacturers,11237000
2024,3,61524,American Fuel & Petrochemical Manufacturers,7540000
2024,4,61524,American Fuel & Petrochemical Manufacturers,1880000
2010,1,68834,CVS Health,2074475
2010,2,68834,CVS Health,2340000
2010,3,68834,CVS Health,2640000
2010,4,68834,CVS Health,2279000
2011,1,68834,CVS Health,2407000
2011,2,68834,CVS Health,2367321
2011,3,68834,CVS Health,2360000
2011,4,68834,CVS Health,2985000
2012,1,68834,CVS Health,2590000
2012,2,68834,CVS Health,2315000
2012,3,68834,CVS Health,2420000
2012,4,68834,CVS Health,3050000
2013,1,68834,CVS Health,3498680
2013,2,68834,CVS Health,2830957
2013,3,68834,CVS Health,2369926
2013,4,68834,CVS Health,5068939
2014,1,68834,CVS Health,3110000
2014,2,68834,CVS Health,3897640
2014,3,68834,CVS Health,4450000
2014,4,68834,CVS Health,3940000
2015,1,68834,CVS Health,4300000
2015,2,68834,CVS Health,3910000
2015,3,68834,CVS Health,3500000
2015,4,68834,CVS Health,4470000
2016,1,68834,CVS Health,1720000
2016,2,68834,CVS Health,1398247
2016,3,68834,CVS Health,1574500
2016,4,68834,CVS Health,2354500
2017,1,68834,CVS Health,2164500
2017,2,68834,CVS Health,1816500
2017,3,68834,CVS Health,1744500
2017,4,68834,CVS Health,1980000
2018,1,68834,CVS Health,2143000
2018,2,68834,CVS Health,1710000
2018,3,68834,CVS Health,1812000
2018,4,68834,CVS Health,2938000
2019,1,68834,CVS Health,2980000
2019,2,68834,CVS Health,2895000
2019,3,68834,CVS Health,3390000
2019,4,68834,CVS Health,2897000
2020,1,68834,CVS Health,3995000
2020,2,68834,CVS Health,2615000
2020,3,68834,CVS Health,2685000
2020,4,68834,CVS Health,2750000
2021,1,68834,CVS Health,2740000
2021,2,68834,CVS Health,2970000
2021,3,68834,CVS Health,2780000
2021,4,68834,CVS Health,3080000
2022,1,68834,CVS Health,4190000
2022,2,68834,CVS Health,2000000
2022,3,68834,CVS Health,2150000
2022,4,68834,CVS Health,4310000
2023,1,68834,CVS Health,7520000
2023,2,68834,CVS Health,2010000
2023,3,68834,CVS Health,1915000
2023,4,68834,CVS Health,2120000
2024,1,68834,CVS Health,3500000
2024,2,68834,CVS Health,2740000
2024,3,68834,CVS Health,1790000
2024,4,68834,CVS Health,2305000
2010,1,70834,American Hospital Association,4175000
2010,2,70834,American Hospital Association,4580000
2010,3,70834,American Hospital Association,4735000
2010,4,70834,American Hospital Association,5870000
2011,1,70834,American Hospital Association,4480000
2011,2,70834,American Hospital Association,4750000
2011,3,70834,American Hospital Association,5190000
2011,4,70834,American Hospital Association,5770000
2012,1,70834,American Hospital Association,4370000
2012,2,70834,American Hospital Association,4515000
2012,3,70834,American Hospital Association,3955000
2012,4,70834,American Hospital Association,5665000
2013,1,70834,American Hospital Association,4125000
2013,2,70834,American Hospital Association,5135000
2013,3,70834,American Hospital Association,4065000
2013,4,70834,American Hospital Association,4815000
2014,1,70834,American Hospital Association,4315000
2014,2,70834,American Hospital Association,4615000
2014,3,70834,American Hospital Association,4525000
2014,4,70834,American Hospital Association,5845000
2015,1,70834,American Hospital Association,4915000
2015,2,70834,American Hospital Association,5055000
2015,3,70834,American Hospital Association,4305000
2015,4,70834,American Hospital Association,5085000
2016,1,70834,American Hospital Association,5413000
2016,2,70834,American Hospital Association,4993000
2016,3,70834,American Hospital Association,4373000
2016,4,70834,American Hospital Association,5333000
2017,1,70834,American Hospital Association,4878000
2017,2,70834,American Hospital Association,4168000
2017,3,70834,American Hospital Association,4908000
2017,4,70834,American Hospital Association,5008000
2018,1,70834,American Hospital Association,5338000
2018,2,70834,American Hospital Association,4668000
2018,3,70834,American Hospital Association,5598000
2018,4,70834,American Hospital Association,5838000
2019,1,70834,American Hospital Association,5675000
2019,2,70834,American Hospital Association,5245000
2019,3,70834,American Hospital Association,5745000
2019,4,70834,American Hospital Association,6985000
2020,1,70834,American Hospital Association,6260000
2020,2,70834,American Hospital Association,4620000
2020,3,70834,American Hospital Association,5220000
